-448.20;275.20
-445.40;278.40
-442.60;275.20
-439.80;272.00
-437.20;268.80
-434.40;281.60
-431.70;265.60
-428.90;275.20
-426.20;275.20
-423.50;281.60
-420.60;281.60
-417.80;272.00
-415.10;275.20
-412.50;275.20
-409.70;268.80
-407.00;268.80
-404.30;265.60
-401.70;268.80
-398.90;281.60
-396.10;268.80
-393.30;275.20
-390.70;272.00
-387.90;278.40
-385.10;278.40
-382.40;265.60
-379.80;265.60
-377.10;278.40
-374.20;278.40
-371.30;284.80
-368.50;278.40
-365.80;284.80
-362.80;291.20
-360.10;268.80
-357.30;278.40
-354.70;275.20
-352.00;272.00
-349.10;278.40
-346.40;272.00
-343.70;278.40
-340.80;291.20
-338.00;278.40
-335.10;278.40
-332.40;278.40
-329.80;272.00
-327.00;275.20
-324.30;262.40
-321.60;268.80
-318.80;284.80
-316.10;272.00
-313.20;275.20
-310.50;275.20
-307.80;272.00
-305.00;278.40
-302.30;265.60
-299.60;272.00
-297.00;272.00
-294.30;268.80
-291.50;272.00
-288.80;268.80
-286.10;268.80
-283.40;281.60
-280.60;268.80
-277.90;268.80
-275.20;272.00
-272.50;272.00
-269.70;278.40
-267.00;272.00
-264.20;275.20
-263.20;176.00
-263.20;6.40
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-267.00;-259.20
-268.20;-176.00
-271.10;-272.00
-273.90;-272.00
-276.50;-272.00
-279.30;-281.60
-282.00;-272.00
-284.80;-268.80
-287.40;-268.80
-290.10;-272.00
-293.00;-278.40
-295.70;-268.80
-298.40;-268.80
-301.00;-272.00
-303.80;-272.00
-306.60;-272.00
-309.20;-272.00
-311.90;-268.80
-314.70;-284.80
-317.50;-272.00
-320.30;-268.80
-322.90;-275.20
-325.50;-272.00
-328.40;-272.00
-331.10;-268.80
-333.80;-268.80
-336.60;-288.00
-339.40;-278.40
-342.20;-272.00
-344.90;-278.40
-347.70;-284.80
-350.60;-281.60
-353.30;-268.80
-355.90;-265.60
-358.70;-284.80
-361.50;-278.40
-364.40;-272.00
-367.10;-278.40
-369.80;-281.60
-372.70;-291.20
-375.50;-275.20
-378.30;-272.00
-381.00;-281.60
-383.70;-278.40
-386.50;-272.00
-389.30;-268.80
-391.90;-272.00
-394.70;-281.60
-397.40;-272.00
-400.20;-268.80
-402.90;-272.00
-405.50;-268.80
-408.30;-275.20
-411.00;-268.80
-413.70;-265.60
-416.40;-278.40
-419.20;-278.40
-422.10;-275.20
-424.80;-272.00
-427.50;-275.20
-430.30;-281.60
-433.00;-272.00
-435.80;-275.20
-438.50;-278.40
-441.20;-268.80
-444.10;-281.60
-446.80;-272.00
-449.50;-268.80
-452.30;-281.60
-455.10;-275.20
-457.90;-275.20
-460.60;-275.20
-463.10;-262.40
-466.00;-275.20
-468.70;-268.80
-471.40;-275.20
-474.20;-284.80
-477.00;-278.40
-479.80;-281.60
-482.70;-278.40
-485.30;-272.00
-488.10;-284.80
-490.90;-275.20
-493.70;-272.00
-496.30;-268.80
-499.00;-268.80
-501.80;-275.20
-504.40;-262.40
-507.00;-265.60
-509.70;-268.80
-512.40;-265.60
-515.20;-272.00
-517.80;-268.80
-520.40;-272.00
-523.40;-288.00
-526.10;-272.00
-528.90;-272.00
-531.60;-278.40
-534.30;-272.00
-537.20;-278.40
-540.00;-281.60
-542.60;-272.00
-545.60;-291.20
-548.40;-281.60
-551.30;-281.60
-554.10;-284.80
-556.80;-281.60
-559.70;-281.60
-562.50;-281.60
-565.10;-265.60
-567.70;-262.40
-570.40;-259.20
-573.20;-272.00
-576.00;-281.60
-578.70;-278.40
-581.60;-288.00
-584.30;-272.00
-587.20;-275.20
-589.90;-284.80
-592.60;-278.40
-595.50;-281.60
-598.30;-275.20
-601.00;-268.80
-603.80;-284.80
-606.50;-272.00
-609.30;-268.80
-611.90;-275.20
-614.50;-262.40
-617.30;-272.00
-620.00;-265.60
-622.40;-252.80
-623.00;-131.20
-623.10;-3.20
-623.00;3.20
-623.00;0.00
-623.00;0.00
-623.00;0.00
-623.00;0.00
-623.00;0.00
-623.00;0.00
-623.10;0.00
-623.00;0.00
-623.00;0.00
-623.00;0.00
-623.10;0.00
-623.00;0.00
-623.10;0.00
-623.00;0.00
-623.00;0.00
-623.00;0.00
-623.00;0.00
-623.00;0.00
-623.10;-3.20
-623.00;0.00
-623.00;0.00
-623.00;0.00
-623.00;0.00
-623.00;0.00
-623.00;0.00
-623.00;0.00
-623.00;0.00
-623.00;0.00
-623.00;0.00
-623.00;0.00
-623.00;0.00
-623.00;0.00
-623.00;0.00
-623.00;0.00
-623.00;0.00
-623.00;0.00
-623.00;0.00
-623.00;0.00
-623.00;0.00
-623.00;-3.20
-623.10;0.00
-623.00;0.00
-623.00;0.00
-623.00;0.00
-623.00;0.00
-623.00;0.00
-623.00;0.00
-623.00;0.00
-623.00;0.00
-623.00;0.00
-623.10;0.00
-623.00;0.00
-623.00;0.00
-623.00;0.00
-623.00;0.00
-623.00;0.00
-623.00;0.00
-623.00;0.00
-623.00;0.00
-623.00;0.00
-623.00;0.00
-623.00;0.00
-623.10;0.00
-623.00;0.00
-623.10;0.00
-623.00;0.00
-623.00;0.00
-623.00;0.00
-623.00;0.00
-623.00;0.00
-623.00;0.00
-623.00;0.00
-623.00;0.00
-623.00;0.00
-623.10;0.00
-622.10;22.40
-618.10;380.80
-616.90;160.00
-614.40;227.20
-611.70;265.60
-608.90;268.80
-606.20;268.80
-603.50;278.40
-600.60;284.80
-597.90;265.60
-595.10;278.40
-592.50;275.20
-589.70;272.00
-586.90;278.40
-584.20;268.80
-581.40;284.80
-578.50;294.40
-575.60;281.60
-572.70;281.60
-570.10;275.20
-567.40;272.00
-564.60;278.40
-562.00;262.40
-559.20;265.60
-556.60;278.40
-553.80;268.80
-550.90;281.60
-548.20;278.40
-545.40;281.60
-542.50;294.40
-539.70;272.00
-536.90;278.40
-534.30;272.00
-531.60;272.00
-528.70;281.60
-525.90;278.40
-523.20;275.20
-520.40;288.00
-517.50;278.40
-514.80;268.80
-512.20;268.80
-509.50;265.60
-506.80;275.20
-504.20;259.20
-501.50;265.60
-498.90;275.20
-496.10;268.80
-493.30;272.00
-490.60;268.80
-488.00;268.80
-485.20;284.80
-482.40;268.80
-479.50;278.40
-476.80;281.60
-474.10;278.40
-471.10;284.80
-468.40;278.40
-465.60;272.00
-462.90;281.60
-460.10;275.20
-457.40;268.80
-454.70;268.80
-452.10;272.00
-449.30;278.40
-446.50;272.00
-443.80;272.00
-441.00;278.40
-438.30;272.00
-435.50;278.40
-432.90;265.60
-430.10;272.00
-427.40;281.60
-424.60;275.20
-421.70;278.40
-419.00;278.40
-416.30;278.40
-413.50;275.20
-410.80;265.60
-408.10;268.80
-405.50;272.00
-402.70;265.60
-399.90;272.00
-397.30;272.00
-394.60;278.40
-391.70;284.80
-388.90;265.60
-386.20;272.00
-383.60;272.00
-380.90;268.80
-378.10;272.00
-375.30;268.80
-372.60;278.40
-369.80;291.20
-366.90;281.60
-364.00;281.60
-361.30;281.60
-358.60;275.20
-355.70;281.60
-353.10;262.40
-350.30;272.00
-347.60;278.40
-344.80;278.40
-341.90;281.60
-339.10;278.40
-336.40;278.40
-333.50;284.80
-330.80;268.80
-328.10;268.80
-325.50;272.00
-322.70;272.00
-319.90;278.40
-317.20;268.80
-314.50;275.20
-311.70;284.80
-308.90;272.00
-306.10;272.00
-303.50;272.00
-300.80;272.00
-298.00;275.20
-295.40;265.60
-292.60;268.80
-290.00;278.40
-287.20;268.80
-284.40;278.40
-281.70;268.80
-279.10;265.60
-276.30;281.60
-273.60;265.60
-270.80;272.00
-268.10;281.60
-265.40;272.00
-263.30;252.80
-263.20;44.80
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-265.40;-80.00
-267.30;-320.00
-270.00;-188.80
-272.60;-272.00
-275.40;-278.40
-278.30;-275.20
-281.00;-268.80
-283.60;-268.80
-286.30;-278.40
-289.10;-268.80
-291.80;-272.00
-294.50;-275.20
-297.20;-268.80
-300.00;-275.20
-302.70;-265.60
-305.40;-265.60
-308.10;-281.60
-310.80;-272.00
-313.70;-272.00
-316.40;-275.20
-319.00;-272.00
-321.90;-284.80
-324.50;-265.60
-327.30;-265.60
-329.90;-275.20
-332.60;-272.00
-335.50;-278.40
-338.30;-278.40
-340.90;-275.20
-343.80;-284.80
-346.60;-281.60
-349.50;-275.20
-352.10;-278.40
-354.80;-272.00
-357.60;-275.20
-360.40;-272.00
-363.10;-272.00
-365.80;-284.80
-368.70;-281.60
-371.60;-284.80
-374.40;-278.40
-377.00;-272.00
-379.90;-284.80
-382.70;-278.40
-385.40;-262.40
-388.00;-278.40
-390.80;-272.00
-393.60;-275.20
-396.30;-272.00
-399.00;-268.80
-401.70;-278.40
-404.50;-275.20
-407.20;-262.40
-409.80;-268.80
-412.50;-272.00
-415.30;-275.20
-418.10;-275.20
-420.80;-272.00
-423.50;-284.80
-426.40;-278.40
-429.20;-275.20
-431.90;-272.00
-434.60;-278.40
-437.40;-281.60
-440.10;-265.60
-442.90;-272.00
-445.60;-281.60
-448.30;-272.00
-451.20;-281.60
-453.90;-268.80
-456.60;-278.40
-459.40;-281.60
-462.10;-268.80
-464.80;-259.20
-467.50;-275.20
-470.20;-272.00
-473.10;-284.80
-475.80;-275.20
-478.70;-278.40
-481.40;-281.60
-484.20;-281.60
-487.00;-275.20
-489.80;-275.20
-492.50;-275.20
-495.20;-278.40
-497.90;-268.80
-500.70;-268.80
-503.30;-268.80
-505.90;-265.60
-508.60;-268.80
-511.30;-262.40
-513.90;-265.60
-516.70;-281.60
-519.40;-268.80
-522.30;-272.00
-525.00;-275.20
-527.70;-275.20
-530.60;-288.00
-533.20;-265.60
-536.00;-272.00
-538.80;-284.80
-541.50;-278.40
-544.40;-278.40
-547.30;-284.80
-550.00;-278.40
-552.90;-291.20
-555.70;-281.60
-558.50;-272.00
-561.30;-288.00
-564.00;-268.80
-566.70;-265.60
-569.30;-259.20
-571.90;-268.80
-574.70;-281.60
-577.60;-281.60
-580.40;-278.40
-583.20;-275.20
-585.80;-275.20
-588.80;-288.00
-591.60;-281.60
-594.40;-272.00
-597.10;-281.60
-599.80;-272.00
-602.70;-278.40
-605.40;-278.40
-608.10;-268.80
-610.80;-278.40
-613.50;-265.60
-616.20;-265.60
-618.80;-268.80
-621.40;-265.60
-623.10;-208.00
-623.10;-35.20
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-619.40;236.80
-617.60;291.20
-615.30;169.60
-612.70;259.20
-610.00;265.60
-607.40;275.20
-604.60;275.20
-601.70;278.40
-599.10;272.00
-596.40;278.40
-593.50;281.60
-590.80;265.60
-588.00;275.20
-585.40;275.20
-582.60;278.40
-579.60;294.40
-576.80;275.20
-574.10;284.80
-571.20;288.00
-568.40;272.00
-565.70;268.80
-563.10;268.80
-560.50;262.40
-557.60;281.60
-555.00;262.40
-552.20;275.20
-549.40;288.00
-546.50;281.60
-543.60;288.00
-540.90;275.20
-538.20;278.40
-535.40;281.60
-532.70;265.60
-529.80;275.20
-527.10;281.60
-524.30;281.60
-521.40;284.80
-518.70;275.20
-516.00;272.00
-513.30;275.20
-510.60;265.60
-507.90;265.60
-505.30;262.40
-502.70;265.60
-499.80;278.40
-497.20;262.40
-494.40;272.00
-491.80;278.40
-489.00;272.00
-486.20;275.20
-483.50;272.00
-480.80;272.00
-477.90;288.00
-475.10;278.40
-472.30;278.40
-469.60;281.60
-466.80;278.40
-464.00;281.60
-461.30;268.80
-458.60;268.80
-455.90;275.20
-453.10;272.00
-450.40;272.00
-447.60;272.00
-444.90;272.00
-442.10;281.60
-439.40;268.80
-436.60;272.00
-434.00;278.40
-431.20;268.80
-428.40;278.40
-425.70;268.80
-423.00;281.60
-420.20;284.80
-417.30;272.00
-414.60;272.00
-412.00;272.00
-409.30;268.80
-406.50;272.00
-403.90;262.40
-401.20;268.80
-398.50;278.40
-395.60;278.40
-392.80;272.00
-390.10;272.00
-387.50;278.40
-384.70;275.20
-382.00;265.60
-379.20;268.80
-376.60;275.20
-373.80;278.40
-370.80;288.00
-368.00;275.20
-365.20;284.80
-362.40;288.00
-359.60;275.20
-356.80;275.20
-354.20;268.80
-351.50;272.00
-348.70;281.60
-345.90;272.00
-343.10;278.40
-340.30;288.00
-337.50;275.20
-334.60;281.60
-331.90;275.20
-329.30;268.80
-326.50;278.40
-323.80;262.40
-321.00;275.20
-318.40;278.40
-315.60;272.00
-312.70;284.80
-310.10;268.80
-307.40;275.20
-304.60;278.40
-301.90;265.60
-299.10;268.80
-296.50;268.80
-293.80;272.00
-291.00;278.40
-288.30;265.60
-285.60;272.00
-282.90;278.40
-280.20;268.80
-277.40;275.20
-274.70;268.80
-272.10;268.80
-269.30;281.60
-266.50;272.00
-263.80;272.00
-263.20;134.40
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-263.20;0.00
-267.20;-323.20
-268.80;-147.20
-271.60;-281.60
-274.40;-272.00
-277.10;-268.80
-279.80;-281.60
-282.50;-272.00
-285.30;-275.20
-288.00;-265.60
-290.60;-272.00
-293.40;-281.60
-296.10;-268.80
-298.90;-265.60
-301.50;-272.00
-304.20;-272.00
-307.00;-278.40
-309.80;-272.00
-312.40;-265.60
-315.20;-284.80
-317.90;-278.40
-320.80;-272.00
-323.40;-268.80
-326.00;-268.80
-328.80;-278.40
-331.60;-268.80
-334.30;-268.80
-337.00;-284.80
-339.80;-278.40
-342.70;-278.40
-345.50;-275.20
-348.20;-284.80
-351.00;-281.60
-353.80;-272.00
-356.50;-262.40
-359.20;-281.60
-361.90;-278.40
-364.90;-281.60
-367.60;-272.00
-370.40;-281.60
-373.20;-288.00
-376.00;-278.40
-378.80;-272.00
-381.50;-281.60
-384.20;-272.00
-387.00;-275.20
-389.70;-268.80
-392.40;-268.80
-395.20;-281.60
-397.90;-272.00
-400.70;-272.00
-403.50;-272.00
-406.00;-265.60
-408.70;-275.20
-411.50;-268.80
-414.20;-265.60
-416.90;-275.20
-419.60;-278.40
-422.50;-278.40
-425.30;-272.00
-428.00;-272.00
-430.70;-281.60
-433.50;-275.20
-436.30;-278.40
-439.00;-272.00
-441.70;-272.00
-444.60;-281.60
-447.30;-272.00
-450.00;-272.00
-452.70;-278.40
-455.50;-278.40
-458.30;-278.40
-461.00;-268.80
-463.60;-259.20
-466.40;-278.40
-469.10;-272.00
-472.00;-272.00
-474.70;-278.40
-477.40;-278.40
-480.30;-288.00
-483.10;-275.20
-485.80;-272.00
-488.50;-281.60
-491.40;-278.40
-494.20;-272.00
-496.80;-268.80
-499.50;-268.80
-502.30;-278.40
-504.90;-262.40
-507.60;-262.40
-510.10;-265.60
-512.80;-265.60
-515.60;-278.40
-518.30;-268.80
-521.00;-272.00
-523.80;-284.80
-526.60;-272.00
-529.50;-278.40
-532.10;-272.00
-534.80;-275.20
-537.70;-284.80
-540.50;-275.20
-543.20;-272.00
-546.10;-291.20
-548.90;-284.80
-551.80;-278.40
-554.60;-288.00
-557.30;-278.40
-560.20;-281.60
-563.00;-278.40
-565.60;-265.60
-568.10;-262.40
-570.80;-262.40
-573.70;-278.40
-576.50;-275.20
-579.20;-281.60
-582.00;-284.80
-584.70;-272.00
-587.70;-278.40
-590.40;-281.60
-593.10;-278.40
-596.00;-281.60
-598.70;-272.00
-601.50;-272.00
-604.20;-281.60
-607.00;-275.20
-609.70;-272.00
-612.40;-268.80
-615.00;-262.40
-617.70;-272.00
-620.40;-265.60
-622.70;-246.40
-623.10;-102.40
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-623.10;0.00
-621.20;67.20
-617.80;393.60
-616.50;131.20
-613.90;256.00
-611.20;265.60
-608.40;275.20
-605.70;265.60
-603.00;278.40
-600.20;281.60
-597.40;275.20
-594.60;275.20
-592.00;268.80
-589.30;272.00
-586.50;281.60
-583.70;268.80
-580.80;284.80
-578.10;291.20
-575.20;281.60
-572.30;284.80
-569.60;272.00
-566.90;268.80
-564.20;284.80
-561.50;259.20
-558.70;265.60
-556.10;272.00
-553.40;272.00
-550.50;288.00
-547.70;275.20
-544.80;281.60
-542.10;291.20
-539.30;275.20
-536.40;278.40
-533.80;268.80
-531.10;272.00
-528.20;288.00
-525.40;272.00
-522.60;278.40
-519.90;284.80
-517.10;278.40
-514.30;272.00
-511.70;262.40
-509.10;265.60
-506.40;272.00
-503.70;262.40
-501.00;265.60
-498.30;272.00
-495.70;272.00
-492.80;281.60
-490.10;265.60
-487.40;268.80
-484.70;281.60
-481.90;275.20
-479.00;278.40
-476.30;275.20
-473.60;278.40
